seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
chr6	128034213	128035474	1262	*	Promoter (<=1kb)	6	127965747	128034592	68846	2	109246	ENSMUST00000123786.8	0
chr6	128035601	128036060	460	*	Promoter (<=1kb)	6	127965762	128035005	69244	2	109246	ENSMUST00000202372.3	-596
chr6	128299394	128300345	952	*	Promoter (<=1kb)	6	128270959	128300738	29780	2	21679	ENSMUST00000143004.1	393
chr6	128300862	128301125	264	*	Promoter (<=1kb)	6	128270909	128300823	29915	2	21679	ENSMUST00000133118.1	-39
chr6	128842446	128843115	670	*	Exon (ENSMUST00000203263.1/ENSMUST00000203263.1, exon 1 of 2)	6	128813706	128826331	12626	2	80782	ENSMUST00000032472.10	-16115
chr6	131433519	131434023	505	*	Exon (ENSMUST00000204695.1/ENSMUST00000204695.1, exon 1 of 1)	6	131364855	131388476	23622	2	56449	ENSMUST00000087865.3	-45043
chr6	134388645	134388815	171	*	Intron (ENSMUST00000203352.1/102639979, intron 3 of 8)	6	134396318	134438736	42419	1	66813	ENSMUST00000032321.10	-7503
chr6	134388861	134388910	50	*	Intron (ENSMUST00000203352.1/102639979, intron 3 of 8)	6	134396318	134438736	42419	1	66813	ENSMUST00000032321.10	-7408
chr6	134439586	134439696	111	*	Distal Intergenic	6	134414465	134428505	14041	1	66813	ENSMUST00000142612.1	25121
chr6	134439747	134439971	225	*	Distal Intergenic	6	134414465	134428505	14041	1	66813	ENSMUST00000142612.1	25282
chr6	134631958	134632954	997	*	Promoter (<=1kb)	6	134609207	134632488	23282	2	67729	ENSMUST00000047443.4	0
chr6	134793385	134793443	59	*	Promoter (<=1kb)	6	134715473	134792625	77153	2	70686	ENSMUST00000100857.9	-760
chr6	134917177	134917327	151	*	Distal Intergenic	6	134920401	134925513	5113	1	12576	ENSMUST00000003115.8	-3074
chr6	134919415	134919767	353	*	Promoter (<=1kb)	6	134920401	134925513	5113	1	12576	ENSMUST00000003115.8	-634
chr6	134921416	134921634	219	*	Promoter (<=1kb)	6	134920513	134925320	4808	1	12576	ENSMUST00000204807.1	903
chr6	134983422	134984410	989	*	Promoter (1-2kb)	6	134981718	134986836	5119	1	381823	ENSMUST00000167323.2	1704
chr6	135078790	135079156	367	*	Exon (ENSMUST00000050104.7/232431, exon 2 of 4)	6	135065651	135084709	19059	1	232431	ENSMUST00000050104.7	13139
chr6	135197778	135198606	829	*	Promoter (<=1kb)	6	135155222	135198022	42801	2	15199	ENSMUST00000204730.1	0
chr6	135310154	135310171	18	*	Promoter (<=1kb)	6	135309127	135310405	1279	2	76400	ENSMUST00000050471.3	234
chr6	135444895	135445055	161	*	Distal Intergenic	6	135367493	135383173	15681	1	13730	ENSMUST00000111907.1	77402
chr6	136171932	136173163	1232	*	Promoter (<=1kb)	6	135713233	136173125	459893	2	14812	ENSMUST00000053880.12	0
chr6	136661206	136662372	1167	*	Promoter (<=1kb)	6	136612070	136661928	49859	2	66857	ENSMUST00000032336.6	0
chr6	137169063	137169640	578	*	Promoter (<=1kb)	6	137056099	137169685	113587	2	232441	ENSMUST00000119610.3	45
chr6	137252267	137253239	973	*	Promoter (<=1kb)	6	137252319	137378420	126102	1	19277	ENSMUST00000203010.1	0
chr6	137430955	137431205	251	*	Intron (ENSMUST00000167679.7/19277, intron 18 of 25)	6	137410759	137414285	3527	1	19277	ENSMUST00000204780.1	20196
chr6	137648123	137648429	307	*	Promoter (<=1kb)	6	137499639	137648283	148645	2	13860	ENSMUST00000147526.7	0
chr6	137649620	137649792	173	*	Promoter (<=1kb)	6	137478177	137649285	171109	2	13860	ENSMUST00000111878.7	-335
chr6	138422024	138422955	932	*	Promoter (<=1kb)	6	138365595	138422917	57323	2	109593	ENSMUST00000161450.7	0
chr6	140296014	140296386	373	*	Exon (ENSMUST00000204425.1/ENSMUST00000204425.1, exon 1 of 1)	6	140424054	140597110	173057	1	109135	ENSMUST00000087622.5	-127668
chr6	140424679	140425672	994	*	Promoter (<=1kb)	6	140424161	140586499	162339	1	109135	ENSMUST00000203517.2	518
chr6	140733741	140734001	261	*	Intron (ENSMUST00000111844.1/ENSMUST00000111844.1, intron 1 of 1)	6	140646817	140648390	1574	1	11569	ENSMUST00000160772.1	86924
chr6	141249181	141250630	1450	*	Promoter (<=1kb)	6	141249269	141507448	258180	1	54611	ENSMUST00000043259.9	0
chr6	142414488	142414998	511	*	Promoter (<=1kb)	6	142414521	142419730	5210	1	319552	ENSMUST00000123209.1	0
chr6	142570954	142571640	687	*	Promoter (<=1kb)	6	142564837	142571614	6778	2	16523	ENSMUST00000203945.2	0
chr6	142962598	142962899	302	*	Promoter (1-2kb)	6	142828232	142964141	135910	2	20449	ENSMUST00000205149.2	1242
chr6	142962950	142963145	196	*	Promoter (<=1kb)	6	142828232	142964141	135910	2	20449	ENSMUST00000205149.2	996
chr6	142963370	142964241	872	*	Promoter (<=1kb)	6	142828232	142964141	135910	2	20449	ENSMUST00000205149.2	0
chr6	142964488	142964772	285	*	Promoter (<=1kb)	6	142821545	142964452	142908	2	20449	ENSMUST00000032421.3	-36
chr6	143323757	143323986	230	*	Distal Intergenic	6	143286050	143296037	9988	1	52285	ENSMUST00000160951.1	37707
chr6	144781369	144781962	594	*	Promoter (<=1kb)	6	144104452	144781919	677468	2	20678	ENSMUST00000149451.7	0
chr6	144782353	144782861	509	*	Promoter (<=1kb)	6	143843739	144781977	938239	2	20678	ENSMUST00000141102.7	-376
chr6	145250991	145251343	353	*	Promoter (<=1kb)	6	145250529	145251849	1321	1	100039495	ENSMUST00000139612.1	462
chr6	145339988	145340141	154	*	Distal Intergenic	6	145391426	145392166	741	1	381827	ENSMUST00000148424.1	-51285
chr6	145341391	145341777	387	*	Distal Intergenic	6	145391426	145392166	741	1	381827	ENSMUST00000148424.1	-49649
chr6	145747061	145747665	605	*	Promoter (<=1kb)	6	145746748	145821079	74332	1	71323	ENSMUST00000111704.7	313
chr6	145862433	145863129	697	*	Promoter (2-3kb)	6	145863505	145865302	1798	2	79362	ENSMUST00000111703.1	2173
chr6	145863316	145864304	989	*	Promoter (<=1kb)	6	145863505	145865302	1798	2	79362	ENSMUST00000111703.1	998
chr6	145864867	145865592	726	*	Promoter (<=1kb)	6	145858243	145865558	7316	2	79362	ENSMUST00000032386.10	0
chr6	145865659	145866827	1169	*	Promoter (<=1kb)	6	145858243	145865558	7316	2	79362	ENSMUST00000032386.10	-101
chr6	145934069	145934553	485	*	Promoter (<=1kb)	6	145934122	145965223	31102	1	16651	ENSMUST00000032383.13	0
chr6	146501191	146502679	1489	*	Promoter (<=1kb)	6	146108299	146502178	393880	2	16439	ENSMUST00000079573.12	0
chr6	146795424	146796015	592	*	Promoter (<=1kb)	6	146796065	146833529	37465	1	272322	ENSMUST00000111639.7	-50
chr6	146796135	146796756	622	*	Promoter (<=1kb)	6	146796065	146833529	37465	1	272322	ENSMUST00000111639.7	70
chr6	147263075	147264559	1485	*	Promoter (<=1kb)	6	147252101	147264167	12067	2	19227	ENSMUST00000052296.8	0
chr6	148046920	148047764	845	*	Promoter (<=1kb)	6	148047259	148176849	129591	1	330450	ENSMUST00000032443.13	0
chr6	148442554	148444108	1555	*	Promoter (<=1kb)	6	148232430	148444389	211960	2	387314	ENSMUST00000060095.14	281
chr6	148444400	148444966	567	*	Promoter (<=1kb)	6	148232430	148444389	211960	2	387314	ENSMUST00000100772.9	-11
chr6	149100448	149101426	979	*	Promoter (<=1kb)	6	149013988	149101538	87551	2	320560	ENSMUST00000150436.1	112
chr6	149101731	149102280	550	*	Promoter (<=1kb)	6	148988071	149101680	113610	2	320560	ENSMUST00000111557.7	-51
chr6	149408608	149408873	266	*	Promoter (<=1kb)	6	149408984	149563329	154346	1	12121	ENSMUST00000086829.10	-111
chr6	149409354	149409739	386	*	Promoter (<=1kb)	6	149409429	149556731	147303	1	12121	ENSMUST00000003544.13	0
chr7	3264471	3265297	827	*	Exon (ENSMUST00000204205.1/ENSMUST00000204205.1, exon 1 of 1)	7	3239340	3249740	10401	2	378425	ENSMUST00000205233.1	-14731
chr7	3304226	3304567	342	*	Promoter (<=1kb)	7	3303645	3330367	26723	1	18752	ENSMUST00000172109.3	581
chr7	3332133	3332487	355	*	Promoter (<=1kb)	7	3332955	3368221	35267	1	81904	ENSMUST00000092891.5	-468
chr7	3333067	3333989	923	*	Promoter (<=1kb)	7	3332955	3368221	35267	1	81904	ENSMUST00000092891.5	112
chr7	3391200	3391441	242	*	Promoter (<=1kb)	7	3390683	3415648	24966	1	81905	ENSMUST00000182222.7	517
chr7	3414612	3415095	484	*	Promoter (<=1kb)	7	3415066	3415156	91	1	104795667	ENSMUST00000178285.1	0
chr7	3415501	3415853	353	*	Promoter (<=1kb)	7	3415066	3415156	91	1	104795667	ENSMUST00000178285.1	435
chr7	3416127	3416253	127	*	Promoter (1-2kb)	7	3415066	3415156	91	1	104795667	ENSMUST00000178285.1	1061
chr7	3422966	3423087	122	*	Promoter (<=1kb)	7	3421665	3423445	1781	2	70230	ENSMUST00000204020.1	358
chr7	3424349	3425391	1043	*	Promoter (<=1kb)	7	3424662	3435163	10502	1	54378	ENSMUST00000108647.2	0
chr7	3692069	3692231	163	*	Promoter (<=1kb)	7	3677793	3692118	14326	2	77582	ENSMUST00000127106.7	0
chr7	4470215	4470420	206	*	3' UTR	7	4473931	4474584	654	1	67425	ENSMUST00000167068.2	-3511
chr7	4470567	4471425	859	*	Promoter (2-3kb)	7	4473931	4474584	654	1	67425	ENSMUST00000167068.2	-2506
chr7	4473996	4474316	321	*	Promoter (<=1kb)	7	4473931	4474584	654	1	67425	ENSMUST00000167068.2	65
chr7	4477689	4477696	8	*	Promoter (<=1kb)	7	4477666	4479244	1579	1	67425	ENSMUST00000164987.1	23
chr7	4500898	4501165	268	*	Promoter (<=1kb)	7	4481520	4501361	19842	2	232807	ENSMUST00000124248.7	196
chr7	4520907	4521160	254	*	Promoter (<=1kb)	7	4518308	4520567	2260	2	21954	ENSMUST00000126873.1	-340
chr7	4521444	4521712	269	*	Promoter (<=1kb)	7	4520506	4522427	1922	2	21954	ENSMUST00000209148.1	715
chr7	4546765	4547530	766	*	Promoter (<=1kb)	7	4546293	4546973	681	2	53420	ENSMUST00000206933.1	0
chr7	4547699	4547746	48	*	Promoter (<=1kb)	7	4545688	4547541	1854	2	53420	ENSMUST00000206023.1	-158
chr7	4776673	4777316	644	*	Promoter (<=1kb)	7	4772373	4778141	5769	2	16156	ENSMUST00000094892.11	825
chr7	4835744	4836103	360	*	Promoter (<=1kb)	7	4825552	4836174	10623	2	232813	ENSMUST00000117452.7	71
chr7	4836680	4837164	485	*	Promoter (<=1kb)	7	4825552	4836174	10623	2	232813	ENSMUST00000117452.7	-506
chr7	4843285	4844098	814	*	Promoter (<=1kb)	7	4825553	4844696	19144	2	232813	ENSMUST00000066041.11	598
chr7	4844154	4844698	545	*	Promoter (<=1kb)	7	4825553	4844696	19144	2	232813	ENSMUST00000066041.11	0
chr7	4923861	4924398	538	*	Promoter (<=1kb)	7	4922977	4924025	1049	1	269854	ENSMUST00000208754.1	884
chr7	4992942	4994998	2057	*	Promoter (1-2kb)	7	4995011	4996029	1019	2	68490	ENSMUST00000160808.1	1031
chr7	4995400	4996092	693	*	Promoter (<=1kb)	7	4983483	4996055	12573	2	68490	ENSMUST00000159754.1	0
chr7	4996358	4996552	195	*	Promoter (<=1kb)	7	4992852	4996158	3307	2	68490	ENSMUST00000160225.1	-200
chr7	5029324	5031765	2442	*	Exon (ENSMUST00000076251.6/319748, exon 2 of 3)	7	5034439	5038446	4008	2	654801	ENSMUST00000062428.4	6681
chr7	5031822	5032269	448	*	3' UTR	7	5034439	5038446	4008	2	654801	ENSMUST00000062428.4	6177
chr7	5051707	5054446	2740	*	Promoter (<=1kb)	7	5051989	5053335	1347	1	68992	ENSMUST00000208570.1	0
chr7	5056452	5056662	211	*	Promoter (<=1kb)	7	5056725	5059511	2787	1	232821	ENSMUST00000208042.1	-63
chr7	5056736	5057696	961	*	Promoter (<=1kb)	7	5056740	5060785	4046	1	232821	ENSMUST00000207974.1	0
chr7	6189044	6189610	567	*	3' UTR	7	6183576	6188233	4658	1	72667	ENSMUST00000136777.1	5468
chr7	6189777	6190029	253	*	3' UTR	7	6183576	6188233	4658	1	72667	ENSMUST00000136777.1	6201
chr7	6383501	6383796	296	*	Promoter (<=1kb)	7	6383531	6390742	7212	1	22690	ENSMUST00000207086.1	0
chr7	6439970	6440606	637	*	Promoter (<=1kb)	7	6439836	6440896	1061	1	257882	ENSMUST00000168341.1	134
chr7	6515008	6515323	316	*	Promoter (<=1kb)	7	6514396	6515449	1054	2	269862	ENSMUST00000051982.5	126
chr7	6575871	6576003	133	*	Distal Intergenic	7	6569993	6570919	927	1	258384	ENSMUST00000070985.3	5878
chr7	7296694	7297199	506	*	Promoter (<=1kb)	7	7294019	7296844	2826	2	12727	ENSMUST00000210362.1	0
chr7	7299862	7300035	174	*	Promoter (<=1kb)	7	7298001	7299557	1557	2	12727	ENSMUST00000210989.1	-305
chr7	7300533	7300966	434	*	Promoter (<=1kb)	7	7298001	7300851	2851	2	12727	ENSMUST00000210809.1	0
chr7	12779755	12779980	226	*	Promoter (<=1kb)	7	12768092	12780654	12563	2	232875	ENSMUST00000211392.1	674
chr7	12927757	12928882	1126	*	Promoter (<=1kb)	7	12927416	12931072	3657	1	381845	ENSMUST00000045870.4	341
chr7	13042951	13043812	862	*	3' UTR	7	13035120	13038275	3156	2	22192	ENSMUST00000165394.8	-4676
chr7	13043865	13044719	855	*	3' UTR	7	13035120	13038275	3156	2	22192	ENSMUST00000165394.8	-5590
chr7	13260981	13261668	688	*	3' UTR	7	13277283	13311425	34143	1	16881	ENSMUST00000148471.8	-15615
chr7	15922700	15923005	306	*	Promoter (<=1kb)	7	15917208	15922402	5195	2	20364	ENSMUST00000044355.9	-298
chr7	15950301	15950776	476	*	Exon (ENSMUST00000098799.4/259300, exon 6 of 6)	7	15936183	15946074	9892	2	68077	ENSMUST00000044158.12	-4227
chr7	15955160	15955659	500	*	Intron (ENSMUST00000098799.4/259300, intron 4 of 5)	7	15936183	15946074	9892	2	68077	ENSMUST00000044158.12	-9086
chr7	15957447	15957916	470	*	Exon (ENSMUST00000098799.4/259300, exon 4 of 6)	7	15957683	15967475	9793	2	259300	ENSMUST00000144956.1	9559
chr7	15967000	15967185	186	*	Promoter (<=1kb)	7	15957683	15967475	9793	2	259300	ENSMUST00000144956.1	290
chr7	15967265	15967466	202	*	Promoter (<=1kb)	7	15957683	15967475	9793	2	259300	ENSMUST00000144956.1	9
chr7	15971480	15971805	326	*	3' UTR	7	15946958	15967567	20610	2	259300	ENSMUST00000098799.4	-3913
chr7	16061559	16061628	70	*	Promoter (<=1kb)	7	16061814	16096334	34521	1	666528	ENSMUST00000209369.1	-186
chr7	16061853	16062239	387	*	Promoter (<=1kb)	7	16061814	16096334	34521	1	666528	ENSMUST00000209369.1	39
chr7	16130502	16130899	398	*	Promoter (<=1kb)	7	16130348	16160513	30166	1	110891	ENSMUST00000168693.2	154
chr7	16144807	16145470	664	*	Exon (ENSMUST00000211649.1/110891, exon 4 of 10)	7	16130348	16160513	30166	1	110891	ENSMUST00000168693.2	14459
chr7	16158567	16159284	718	*	3' UTR	7	16175090	16178793	3704	1	17537	ENSMUST00000176342.7	-15806
chr7	16174747	16176006	1260	*	Promoter (<=1kb)	7	16175090	16178793	3704	1	17537	ENSMUST00000176342.7	0
chr7	16236937	16237080	144	*	Exon (ENSMUST00000098792.9/319430, exon 2 of 2)	7	16234585	16242331	7747	2	319430	ENSMUST00000098792.9	5251
chr7	16237380	16237897	518	*	Exon (ENSMUST00000098792.9/319430, exon 2 of 2)	7	16234585	16242331	7747	2	319430	ENSMUST00000098792.9	4434
chr7	16272351	16272809	459	*	Promoter (<=1kb)	7	16272013	16273617	1605	2	66300	ENSMUST00000169612.2	808
chr7	16280644	16280878	235	*	Promoter (<=1kb)	7	16275477	16280697	5221	2	243846	ENSMUST00000124084.7	0
chr7	16299420	16299616	197	*	Distal Intergenic	7	16308393	16312414	4022	1	170770	ENSMUST00000209688.1	-8777
chr7	16310489	16311164	676	*	Promoter (<=1kb)	7	16310455	16313738	3284	1	170770	ENSMUST00000136781.1	34
chr7	16311279	16311759	481	*	Promoter (<=1kb)	7	16310455	16313738	3284	1	170770	ENSMUST00000136781.1	824
chr7	16311821	16312178	358	*	Promoter (1-2kb)	7	16313517	16317697	4181	1	170770	ENSMUST00000147267.1	-1339
chr7	16474552	16474902	351	*	Promoter (<=1kb)	7	16455721	16475688	19968	2	18142	ENSMUST00000210748.1	786
chr7	16475208	16475820	613	*	Promoter (<=1kb)	7	16455721	16475688	19968	2	18142	ENSMUST00000210748.1	0
chr7	16475889	16476742	854	*	Promoter (<=1kb)	7	16455721	16476780	21060	2	18142	ENSMUST00000002053.8	38
chr7	16618653	16618716	64	*	Exon (ENSMUST00000188725.1/ENSMUST00000188725.1, exon 2 of 2)	7	16493719	16614993	121275	2	232906	ENSMUST00000075845.10	-3660
chr7	16810355	16811885	1531	*	3' UTR	7	16811612	16815521	3910	2	243853	ENSMUST00000206259.1	3636
chr7	16843117	16844018	902	*	Promoter (<=1kb)	7	16843065	16870464	27400	1	101540	ENSMUST00000086104.5	52
chr7	16845488	16845940	453	*	Promoter (<=1kb)	7	16845801	16850501	4701	1	101540	ENSMUST00000205386.1	0
chr7	16886326	16887083	758	*	3' UTR	7	16891786	16895425	3640	1	14709	ENSMUST00000078182.5	-4703
chr7	16894691	16895051	361	*	Promoter (<=1kb)	7	16894647	16895436	790	1	14709	ENSMUST00000205838.1	44
chr7	16906805	16907667	863	*	Promoter (<=1kb)	7	16906514	16910900	4387	1	19222	ENSMUST00000144408.1	291
chr7	16944768	16945647	880	*	Promoter (<=1kb)	7	16944682	16948828	4147	1	434128	ENSMUST00000094807.5	86
chr7	16946540	16947327	788	*	Promoter (1-2kb)	7	16944682	16948828	4147	1	434128	ENSMUST00000094807.5	1858
chr7	16950012	16950287	276	*	Distal Intergenic	7	16944682	16948828	4147	1	434128	ENSMUST00000094807.5	5330
chr7	16994070	16995085	1016	*	Promoter (1-2kb)	7	16992708	16997516	4809	1	434130	ENSMUST00000094805.4	1362
chr7	17062872	17063075	204	*	Promoter (<=1kb)	7	17031507	17062427	30921	2	53417	ENSMUST00000108492.8	-445
chr7	18892891	18893385	495	*	Promoter (<=1kb)	7	18890884	18892546	1663	2	232933	ENSMUST00000133506.7	-345
chr7	18894002	18894338	337	*	Promoter (<=1kb)	7	18891005	18893959	2955	2	232933	ENSMUST00000206499.1	-43
chr7	18926059	18926803	745	*	Promoter (<=1kb)	7	18925888	18965319	39432	1	384569	ENSMUST00000220302.1	171
chr7	18957289	18957839	551	*	Exon (ENSMUST00000032571.9/384569, exon 4 of 4)	7	18987400	18988962	1563	1	378430	ENSMUST00000063563.8	-29561
chr7	18958354	18958909	556	*	3' UTR	7	18987400	18988962	1563	1	378430	ENSMUST00000063563.8	-28491
chr7	18962559	18963563	1005	*	3' UTR	7	18987400	18988962	1563	1	378430	ENSMUST00000063563.8	-23837
chr7	18991371	18992784	1414	*	Promoter (<=1kb)	7	18991319	19001766	10448	1	232934	ENSMUST00000131087.1	52
chr7	19011991	19012614	624	*	Distal Intergenic	7	19004044	19006777	2734	1	272359	ENSMUST00000053713.4	7947
chr7	19023142	19023557	416	*	Promoter (<=1kb)	7	19013284	19023538	10255	2	15377	ENSMUST00000036018.5	0
chr7	19065098	19066103	1006	*	Exon (ENSMUST00000035521.10/83434, exon 3 of 6)	7	19057395	19065568	8174	1	83434	ENSMUST00000144991.1	7703
chr7	19067133	19067380	248	*	Exon (ENSMUST00000035521.10/83434, exon 4 of 6)	7	19076227	19082776	6550	1	13401	ENSMUST00000032570.13	-8847
chr7	19091702	19092328	627	*	Promoter (<=1kb)	7	19092218	19093771	1554	1	13400	ENSMUST00000126264.1	0
chr7	19092416	19092755	340	*	Promoter (<=1kb)	7	19092296	19093204	909	1	13400	ENSMUST00000140742.1	120
chr7	19094839	19096364	1526	*	Promoter (<=1kb)	7	19094594	19098549	3956	1	20475	ENSMUST00000049454.5	245
chr7	19148272	19148667	396	*	Promoter (<=1kb)	7	19139702	19149291	9590	2	67369	ENSMUST00000032566.2	624
chr7	19164973	19165141	169	*	Promoter (<=1kb)	7	19162457	19165094	2638	2	381853	ENSMUST00000206137.1	0
chr7	19176784	19176830	47	*	Promoter (<=1kb)	7	19176421	19206257	29837	1	72205	ENSMUST00000117338.7	363
chr7	19178709	19179077	369	*	Promoter (2-3kb)	7	19181170	19206482	25313	1	72205	ENSMUST00000120595.7	-2093
chr7	19179370	19179978	609	*	Promoter (1-2kb)	7	19181170	19206482	25313	1	72205	ENSMUST00000120595.7	-1192
chr7	19212960	19213696	737	*	Promoter (<=1kb)	7	19212538	19224174	11637	1	319197	ENSMUST00000060225.5	422
chr7	19279119	19279708	590	*	Promoter (<=1kb)	7	19276805	19280064	3260	2	232941	ENSMUST00000032560.5	356
chr7	19282853	19283332	480	*	Promoter (<=1kb)	7	19282635	19289997	7363	1	20167	ENSMUST00000209186.1	218
chr7	19304602	19305244	643	*	3' UTR	7	19304797	19309600	4804	2	14282	ENSMUST00000208446.1	4356
chr7	19308833	19310250	1418	*	Promoter (<=1kb)	7	19302696	19310051	7356	2	14282	ENSMUST00000003640.3	0
chr7	19327303	19327353	51	*	Intron (ENSMUST00000207444.1/ENSMUST00000207444.1, intron 1 of 1)	7	19302696	19310051	7356	2	14282	ENSMUST00000003640.3	-17252
chr7	19332556	19333311	756	*	Exon (ENSMUST00000207382.1/ENSMUST00000207382.1, exon 1 of 3)	7	19344778	19356524	11747	1	13870	ENSMUST00000003645.8	-11467
chr7	19333412	19333442	31	*	Intron (ENSMUST00000207382.1/ENSMUST00000207382.1, intron 1 of 2)	7	19344778	19356524	11747	1	13870	ENSMUST00000003645.8	-11336
chr7	19341817	19342837	1021	*	Promoter (1-2kb)	7	19344778	19356524	11747	1	13870	ENSMUST00000003645.8	-1941
chr7	19369822	19370194	373	*	Promoter (1-2kb)	7	19368498	19369911	1414	1	333654	ENSMUST00000132655.1	1324
chr7	19403438	19403939	502	*	Promoter (<=1kb)	7	19394564	19403783	9220	2	232943	ENSMUST00000108457.2	0
chr7	19414864	19415632	769	*	5' UTR	7	19411063	19421584	10522	1	12715	ENSMUST00000003643.2	3801
chr7	19419990	19420298	309	*	Promoter (1-2kb)	7	19417466	19421417	3952	2	100503495	ENSMUST00000208685.1	1119
chr7	19420960	19421351	392	*	Promoter (<=1kb)	7	19417466	19421417	3952	2	100503495	ENSMUST00000208685.1	66
chr7	19425841	19426159	319	*	Promoter (2-3kb)	7	19425467	19428452	2986	2	232944	ENSMUST00000208650.1	2293
chr7	19428936	19429259	324	*	Promoter (<=1kb)	7	19425467	19428452	2986	2	232944	ENSMUST00000208650.1	-484
chr7	19429589	19429790	202	*	Promoter (1-2kb)	7	19425467	19428452	2986	2	232944	ENSMUST00000208650.1	-1137
chr7	19457381	19458118	738	*	Promoter (<=1kb)	7	19425108	19458795	33688	2	232944	ENSMUST00000209058.1	677
chr7	19469457	19470054	598	*	5' UTR	7	19463331	19496762	33432	1	74463	ENSMUST00000137613.8	6126
chr7	19473675	19473998	324	*	Exon (ENSMUST00000137613.8/74463, exon 3 of 12)	7	19463331	19496762	33432	1	74463	ENSMUST00000137613.8	10344
chr7	19474519	19474695	177	*	Exon (ENSMUST00000137613.8/74463, exon 3 of 12)	7	19463331	19496762	33432	1	74463	ENSMUST00000137613.8	11188
chr7	19479956	19480300	345	*	Exon (ENSMUST00000137613.8/74463, exon 6 of 12)	7	19489056	19496760	7705	1	74463	ENSMUST00000011407.7	-8756
chr7	19489231	19490025	795	*	Promoter (<=1kb)	7	19489056	19496760	7705	1	74463	ENSMUST00000011407.7	175
chr7	19491595	19492278	684	*	Promoter (2-3kb)	7	19489056	19496760	7705	1	74463	ENSMUST00000011407.7	2539
chr7	19494909	19495288	380	*	3' UTR	7	19489056	19496760	7705	1	74463	ENSMUST00000011407.7	5853
chr7	19517688	19517861	174	*	Promoter (<=1kb)	7	19517838	19525056	7219	1	69547	ENSMUST00000207576.1	0
chr7	19519753	19520492	740	*	Promoter (1-2kb)	7	19518731	19525056	6326	1	69547	ENSMUST00000214205.1	1022
chr7	19522914	19523580	667	*	Exon (ENSMUST00000207576.1/69547, exon 5 of 5)	7	19518731	19525056	6326	1	69547	ENSMUST00000214205.1	4183
chr7	19523689	19524780	1092	*	3' UTR	7	19518731	19525056	6326	1	69547	ENSMUST00000214205.1	4958
chr7	19560947	19561561	615	*	Promoter (1-2kb)	7	19530800	19563076	32277	2	232947	ENSMUST00000058444.9	1515
chr7	19586706	19587050	345	*	Promoter (<=1kb)	7	19585210	19586691	1482	2	53609	ENSMUST00000207264.1	-15
chr7	19796133	19797113	981	*	Promoter (<=1kb)	7	19779718	19796793	17076	2	80794	ENSMUST00000108449.8	0
chr7	19847300	19847433	134	*	Exon (ENSMUST00000207965.1/ENSMUST00000207965.1, exon 1 of 1)	7	19852003	19858350	6348	1	100502736	ENSMUST00000172815.3	-4570
chr7	19851843	19852289	447	*	Promoter (<=1kb)	7	19852003	19858350	6348	1	100502736	ENSMUST00000172815.3	0
chr7	24292050	24292307	258	*	Exon (ENSMUST00000077780.13/22719, exon 7 of 7)	7	24293361	24295548	2188	2	22719	ENSMUST00000137342.1	3241
chr7	24298512	24298745	234	*	Promoter (<=1kb)	7	24295071	24299298	4228	2	22719	ENSMUST00000138619.7	553
chr7	24332996	24334063	1068	*	Promoter (<=1kb)	7	24333082	24333936	855	2	69301	ENSMUST00000069562.5	0
chr7	24352414	24352644	231	*	Exon (ENSMUST00000032683.5/76942, exon 3 of 5)	7	24349196	24355109	5914	1	76942	ENSMUST00000032683.5	3218
chr7	24370159	24370706	548	*	Promoter (<=1kb)	7	24370263	24385205	14943	1	16534	ENSMUST00000205428.1	0
chr7	24377011	24377064	54	*	Intron (ENSMUST00000205428.1/16534, intron 2 of 8)	7	24382170	24384789	2620	1	16534	ENSMUST00000205881.1	-5106
chr7	24377186	24377794	609	*	Exon (ENSMUST00000205428.1/16534, exon 3 of 9)	7	24382170	24384789	2620	1	16534	ENSMUST00000205881.1	-4376
chr7	24382131	24382495	365	*	Promoter (<=1kb)	7	24382170	24384789	2620	1	16534	ENSMUST00000205881.1	0
chr7	24432254	24433436	1183	*	Promoter (2-3kb)	7	24431922	24435534	3613	2	210145	ENSMUST00000080594.7	2098
chr7	24462567	24462922	356	*	Promoter (<=1kb)	7	24462500	24475968	13469	1	18793	ENSMUST00000206636.1	67
chr7	24481231	24481880	650	*	Promoter (<=1kb)	7	24482023	24504539	22517	1	260299	ENSMUST00000068023.7	-143
chr7	24482140	24482778	639	*	Promoter (<=1kb)	7	24482023	24504539	22517	1	260299	ENSMUST00000068023.7	117
chr7	24499567	24500781	1215	*	Promoter (<=1kb)	7	24499961	24502794	2834	1	260299	ENSMUST00000205820.1	0
chr7	24533395	24533984	590	*	Promoter (2-3kb)	7	24530689	24538600	7912	1	210146	ENSMUST00000049020.8	2706
chr7	24585404	24586010	607	*	Promoter (1-2kb)	7	24587543	24608925	21383	1	66071	ENSMUST00000077191.6	-1533
chr7	24586057	24586333	277	*	Promoter (1-2kb)	7	24587543	24608925	21383	1	66071	ENSMUST00000077191.6	-1210
chr7	24587123	24587527	405	*	Promoter (<=1kb)	7	24587543	24608925	21383	1	66071	ENSMUST00000077191.6	-16
chr7	24593978	24594815	838	*	Exon (ENSMUST00000077191.6/66071, exon 2 of 8)	7	24583838	24587641	3804	2	101544	ENSMUST00000094705.2	-6337
