seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
chr6	146725314	146725907	594	*	Promoter (<=1kb)	6	146725312	146758562	33251	1	232533	ENSMUST00000203318.1	2
chr6	146795650	146796199	550	*	Promoter (<=1kb)	6	146796065	146833529	37465	1	272322	ENSMUST00000111639.7	0
chr6	146889054	146889645	592	*	Promoter (<=1kb)	6	146888589	147032025	143437	1	67533	ENSMUST00000111623.8	465
chr6	147090713	147090896	184	*	Promoter (<=1kb)	6	147091379	147112778	21400	1	232539	ENSMUST00000036003.7	-483
chr6	147091141	147091319	179	*	Promoter (<=1kb)	6	147091379	147112778	21400	1	232539	ENSMUST00000036003.7	-60
chr6	147091482	147091942	461	*	Promoter (<=1kb)	6	147091379	147112778	21400	1	232539	ENSMUST00000036003.7	103
chr6	148443761	148444880	1120	*	Promoter (<=1kb)	6	148232430	148444389	211960	2	387314	ENSMUST00000060095.14	0
chr6	149100341	149102124	1784	*	Promoter (<=1kb)	6	148988071	149101680	113610	2	320560	ENSMUST00000111557.7	0
chr6	149408596	149409704	1109	*	Promoter (<=1kb)	6	149408984	149563329	154346	1	12121	ENSMUST00000086829.10	0
chr7	4151225	4151626	402	*	Promoter (<=1kb)	7	4147915	4150374	2460	2	243813	ENSMUST00000058358.7	-851
chr7	4478585	4478849	265	*	Promoter (<=1kb)	7	4477666	4479244	1579	1	67425	ENSMUST00000164987.1	919
chr7	4526899	4527176	278	*	Promoter (2-3kb)	7	4520477	4524229	3753	2	21954	ENSMUST00000154913.1	-2670
chr7	4532131	4532445	315	*	Promoter (<=1kb)	7	4522933	4532453	9521	2	436022	ENSMUST00000094897.4	8
chr7	4707112	4707440	329	*	Promoter (1-2kb)	7	4708978	4710992	2015	1	381979	ENSMUST00000123637.1	-1538
chr7	4723696	4723948	253	*	Promoter (1-2kb)	7	4715686	4725082	9397	2	330460	ENSMUST00000086363.4	1134
chr7	4777126	4777400	275	*	Promoter (<=1kb)	7	4772373	4778141	5769	2	16156	ENSMUST00000094892.11	741
chr7	4899493	4899886	394	*	Exon (ENSMUST00000210663.1/102640043, exon 2 of 2)	7	4898450	4906516	8067	2	102640043	ENSMUST00000210663.1	6630
chr7	4995496	4996120	625	*	Promoter (<=1kb)	7	4983483	4996055	12573	2	68490	ENSMUST00000159754.1	0
chr7	4996263	4996538	276	*	Promoter (<=1kb)	7	4992852	4996158	3307	2	68490	ENSMUST00000160225.1	-105
chr7	5051148	5052115	968	*	Promoter (<=1kb)	7	5051538	5053723	2186	1	68992	ENSMUST00000069324.6	0
chr7	5056865	5057103	239	*	Promoter (<=1kb)	7	5056916	5057824	909	1	232821	ENSMUST00000207215.1	0
chr7	5060127	5060313	187	*	Promoter (1-2kb)	7	5062143	5079938	17796	1	22185	ENSMUST00000005041.14	-1830
chr7	5125514	5126257	744	*	Promoter (<=1kb)	7	5124938	5125950	1013	2	19428	ENSMUST00000147835.3	0
chr7	6383362	6383882	521	*	Promoter (<=1kb)	7	6383531	6390742	7212	1	22690	ENSMUST00000207086.1	0
chr7	6729452	6731702	2251	*	Promoter (<=1kb)	7	6703892	6730421	26530	2	18616	ENSMUST00000051209.10	0
chr7	6731807	6732281	475	*	Promoter (<=1kb)	7	6731200	6766409	35210	1	57775	ENSMUST00000208952.1	607
chr7	6732398	6732591	194	*	Promoter (1-2kb)	7	6731200	6766409	35210	1	57775	ENSMUST00000208952.1	1198
chr7	7299725	7299946	222	*	Promoter (<=1kb)	7	7298001	7299557	1557	2	12727	ENSMUST00000210989.1	-168
chr7	12780030	12780758	729	*	Promoter (<=1kb)	7	12768092	12780654	12563	2	232875	ENSMUST00000211392.1	0
chr7	12927929	12928489	561	*	Promoter (<=1kb)	7	12927416	12931072	3657	1	381845	ENSMUST00000045870.4	513
chr7	13043548	13043950	403	*	3' UTR	7	13035120	13038275	3156	2	22192	ENSMUST00000165394.8	-5273
chr7	13044061	13044381	321	*	3' UTR	7	13035120	13038275	3156	2	22192	ENSMUST00000165394.8	-5786
chr7	16175351	16175618	268	*	Promoter (<=1kb)	7	16175388	16186501	11114	1	17537	ENSMUST00000175946.7	0
chr7	16308727	16309061	335	*	Promoter (<=1kb)	7	16308393	16312414	4022	1	170770	ENSMUST00000209688.1	334
chr7	16310397	16313751	3355	*	Promoter (<=1kb)	7	16310455	16313738	3284	1	170770	ENSMUST00000136781.1	0
chr7	16613528	16614605	1078	*	Promoter (<=1kb)	7	16613824	16632544	18721	1	102634559	ENSMUST00000190297.6	0
chr7	16614869	16615277	409	*	Promoter (<=1kb)	7	16493719	16614993	121275	2	232906	ENSMUST00000075845.10	0
chr7	16615439	16615761	323	*	Promoter (<=1kb)	7	16493719	16614993	121275	2	232906	ENSMUST00000075845.10	-446
chr7	16811100	16811575	476	*	Exon (ENSMUST00000061390.8/243853, exon 3 of 3)	7	16811612	16815521	3910	2	243853	ENSMUST00000206259.1	3946
chr7	16875416	16876005	590	*	Promoter (<=1kb)	7	16875317	16887462	12146	1	629378	ENSMUST00000108493.2	99
chr7	16891667	16892432	766	*	Promoter (<=1kb)	7	16891786	16895425	3640	1	14709	ENSMUST00000078182.5	0
chr7	16944637	16945004	368	*	Promoter (<=1kb)	7	16944682	16948828	4147	1	434128	ENSMUST00000094807.5	0
chr7	16950053	16950293	241	*	Distal Intergenic	7	16944682	16948828	4147	1	434128	ENSMUST00000094807.5	5371
chr7	16993668	16995066	1399	*	Promoter (<=1kb)	7	16992708	16997516	4809	1	434130	ENSMUST00000094805.4	960
chr7	17062726	17062900	175	*	Promoter (<=1kb)	7	17031507	17062427	30921	2	53417	ENSMUST00000108492.8	-299
chr7	18893754	18894153	400	*	Promoter (<=1kb)	7	18891005	18893959	2955	2	232933	ENSMUST00000206499.1	0
chr7	18957552	18958062	511	*	Exon (ENSMUST00000032571.9/384569, exon 4 of 4)	7	18987400	18988962	1563	1	378430	ENSMUST00000063563.8	-29338
chr7	18958278	18958687	410	*	3' UTR	7	18987400	18988962	1563	1	378430	ENSMUST00000063563.8	-28713
chr7	18990627	18991922	1296	*	Promoter (<=1kb)	7	18991245	19001764	10520	1	232934	ENSMUST00000059331.8	0
chr7	19020906	19021123	218	*	Promoter (2-3kb)	7	19013284	19023538	10255	2	15377	ENSMUST00000036018.5	2415
chr7	19021165	19021534	370	*	Promoter (2-3kb)	7	19013284	19023538	10255	2	15377	ENSMUST00000036018.5	2004
chr7	19021684	19024186	2503	*	Promoter (<=1kb)	7	19013284	19023538	10255	2	15377	ENSMUST00000036018.5	0
chr7	19085716	19085777	62	*	Promoter (<=1kb)	7	19086500	19093819	7320	1	13400	ENSMUST00000135839.7	-723
chr7	19092563	19093088	526	*	Promoter (<=1kb)	7	19092296	19093204	909	1	13400	ENSMUST00000140742.1	267
chr7	19094248	19094502	255	*	Promoter (<=1kb)	7	19094594	19098549	3956	1	20475	ENSMUST00000049454.5	-92
chr7	19094570	19096159	1590	*	Promoter (<=1kb)	7	19094594	19098549	3956	1	20475	ENSMUST00000049454.5	0
chr7	19118296	19118593	298	*	Promoter (<=1kb)	7	19099046	19118368	19323	2	243866	ENSMUST00000141380.2	0
chr7	19148029	19148584	556	*	Promoter (<=1kb)	7	19143561	19147528	3968	2	67369	ENSMUST00000205979.1	-501
chr7	19159978	19160178	201	*	Exon (ENSMUST00000094790.4/381853, exon 10 of 14)	7	19162457	19165094	2638	2	381853	ENSMUST00000206137.1	4916
chr7	19180910	19181923	1014	*	Promoter (<=1kb)	7	19181170	19206482	25313	1	72205	ENSMUST00000120595.7	0
chr7	19212606	19212809	204	*	Promoter (<=1kb)	7	19212538	19224174	11637	1	319197	ENSMUST00000060225.5	68
chr7	19282257	19283362	1106	*	Promoter (<=1kb)	7	19282624	19296160	13537	1	20167	ENSMUST00000032559.16	0
chr7	19307830	19308059	230	*	Promoter (1-2kb)	7	19304797	19309600	4804	2	14282	ENSMUST00000208446.1	1541
chr7	19308346	19309884	1539	*	Promoter (<=1kb)	7	19304797	19309600	4804	2	14282	ENSMUST00000208446.1	0
chr7	19319674	19320445	772	*	Exon (ENSMUST00000207444.1/ENSMUST00000207444.1, exon 2 of 2)	7	19302696	19310051	7356	2	14282	ENSMUST00000003640.3	-9623
chr7	19332542	19333574	1033	*	Exon (ENSMUST00000207382.1/ENSMUST00000207382.1, exon 1 of 3)	7	19344778	19356524	11747	1	13870	ENSMUST00000003645.8	-11204
chr7	19344448	19345063	616	*	Promoter (<=1kb)	7	19344778	19356524	11747	1	13870	ENSMUST00000003645.8	0
chr7	19403446	19404265	820	*	Promoter (<=1kb)	7	19394437	19404104	9668	2	232943	ENSMUST00000108458.9	0
chr7	19421173	19421719	547	*	Promoter (<=1kb)	7	19417466	19421417	3952	2	100503495	ENSMUST00000208685.1	0
chr7	19473939	19474223	285	*	Exon (ENSMUST00000137613.8/74463, exon 3 of 12)	7	19463331	19496762	33432	1	74463	ENSMUST00000137613.8	10608
chr7	19506859	19507068	210	*	Promoter (1-2kb)	7	19504486	19508367	3882	2	232946	ENSMUST00000077408.7	1299
chr7	19507217	19507497	281	*	Promoter (<=1kb)	7	19504486	19508367	3882	2	232946	ENSMUST00000077408.7	870
chr7	19524115	19524341	227	*	Exon (ENSMUST00000207576.1/69547, exon 5 of 5)	7	19518731	19525056	6326	1	69547	ENSMUST00000214205.1	5384
chr7	19576976	19578415	1440	*	Promoter (<=1kb)	7	19577287	19580656	3370	1	63872	ENSMUST00000108453.1	0
chr7	19619408	19619930	523	*	5' UTR	7	19617837	19628434	10598	2	19698	ENSMUST00000141586.1	8504
chr7	19696486	19699155	2670	*	Promoter (<=1kb)	7	19696267	19699052	2786	2	11816	ENSMUST00000167646.8	0
chr7	19748922	19749315	394	*	Promoter (<=1kb)	7	19724161	19749533	25373	2	19294	ENSMUST00000108450.4	218
chr7	19770095	19770480	386	*	Promoter (<=1kb)	7	19763673	19770495	6823	2	57278	ENSMUST00000133271.1	15
chr7	19789928	19790181	254	*	Promoter (<=1kb)	7	19778881	19789059	10179	2	80794	ENSMUST00000125050.1	-869
chr7	19796629	19796943	315	*	Promoter (<=1kb)	7	19779718	19796793	17076	2	80794	ENSMUST00000108449.8	0
chr7	19816094	19816355	262	*	Promoter (<=1kb)	7	19811495	19815996	4502	2	12051	ENSMUST00000141996.1	-98
chr7	19816584	19817161	578	*	Promoter (<=1kb)	7	19811495	19815996	4502	2	12051	ENSMUST00000141996.1	-588
chr7	19817317	19817540	224	*	Promoter (1-2kb)	7	19811495	19815996	4502	2	12051	ENSMUST00000141996.1	-1321
chr7	19822186	19822770	585	*	Promoter (<=1kb)	7	19808462	19822770	14309	2	12051	ENSMUST00000120537.7	0
chr7	19921034	19921256	223	*	Promoter (<=1kb)	7	19903578	19921160	17583	2	52118	ENSMUST00000043517.7	0
chr7	24364686	24364877	192	*	Distal Intergenic	7	24370263	24385205	14943	1	16534	ENSMUST00000205428.1	-5386
chr7	24481542	24482006	465	*	Promoter (<=1kb)	7	24482023	24504539	22517	1	260299	ENSMUST00000068023.7	-17
chr7	24482131	24482307	177	*	Promoter (<=1kb)	7	24482023	24504539	22517	1	260299	ENSMUST00000068023.7	108
chr7	24506481	24507466	986	*	Promoter (<=1kb)	7	24507006	24515419	8414	1	232969	ENSMUST00000176880.1	0
chr7	24587122	24587489	368	*	Promoter (<=1kb)	7	24587543	24608925	21383	1	66071	ENSMUST00000077191.6	-54
chr7	24587539	24587814	276	*	Promoter (<=1kb)	7	24583838	24587641	3804	2	101544	ENSMUST00000094705.2	0
chr7	24594878	24594940	63	*	Intron (ENSMUST00000077191.6/66071, intron 3 of 7)	7	24583838	24587641	3804	2	101544	ENSMUST00000094705.2	-7237
chr7	24610279	24611988	1710	*	Promoter (<=1kb)	7	24610763	24629297	18535	1	232970	ENSMUST00000206422.1	0
chr7	24637891	24639036	1146	*	Promoter (1-2kb)	7	24636550	24641118	4569	1	72434	ENSMUST00000080718.5	1341
chr7	25071843	25072451	609	*	Promoter (<=1kb)	7	25009849	25072101	62253	2	14809	ENSMUST00000205328.1	0
chr7	25072571	25072993	423	*	Promoter (<=1kb)	7	25072646	25077375	4730	1	232976	ENSMUST00000206530.1	0
chr7	25073124	25073323	200	*	Promoter (<=1kb)	7	25072646	25077375	4730	1	232976	ENSMUST00000206530.1	478
chr7	25248094	25249373	1280	*	Promoter (1-2kb)	7	25245447	25250730	5284	2	13875	ENSMUST00000116343.2	1357
chr7	25249976	25250333	358	*	Promoter (<=1kb)	7	25245447	25250730	5284	2	13875	ENSMUST00000116343.2	397
chr7	25251302	25251701	400	*	Promoter (<=1kb)	7	25242561	25250761	8201	2	13875	ENSMUST00000045847.14	-541
chr7	25306050	25306515	466	*	Promoter (<=1kb)	7	25306106	25308826	2721	1	330485	ENSMUST00000140016.1	0
chr7	25316297	25317808	1512	*	Promoter (<=1kb)	7	25317164	25365917	48754	1	269878	ENSMUST00000128119.1	0
chr7	25394703	25395588	886	*	Promoter (<=1kb)	7	25395414	25566417	171004	1	654804	ENSMUST00000206300.1	0
chr7	25674955	25675144	190	*	Promoter (<=1kb)	7	25669242	25675047	5806	2	320208	ENSMUST00000108404.7	0
chr7	25788344	25788550	207	*	Promoter (<=1kb)	7	25757273	25788687	31415	2	26362	ENSMUST00000002677.10	137
chr7	25816427	25816571	145	*	Promoter (<=1kb)	7	25804148	25816558	12411	2	74134	ENSMUST00000152560.7	0
chr7	25816635	25816905	271	*	Promoter (<=1kb)	7	25802475	25816653	14179	2	74134	ENSMUST00000043314.9	0
chr7	27258993	27259348	356	*	Promoter (<=1kb)	7	27258806	27282144	23339	1	18223	ENSMUST00000149805.7	187
chr7	27330351	27331578	1228	*	Promoter (2-3kb)	7	27311715	27333604	21890	2	108075	ENSMUST00000118961.2	2026
chr7	27356424	27357590	1167	*	Promoter (<=1kb)	7	27352649	27357419	4771	2	192192	ENSMUST00000126587.1	0
chr7	27361580	27362050	471	*	Exon (ENSMUST00000108362.7/80297, exon 15 of 18)	7	27352649	27357419	4771	2	192192	ENSMUST00000126587.1	-4161
chr7	27408923	27409117	195	*	Exon (ENSMUST00000011895.13/80297, exon 14 of 36)	7	27356383	27396553	40171	2	80297	ENSMUST00000108363.7	-12370
chr7	27446051	27447706	1656	*	Promoter (<=1kb)	7	27356383	27446599	90217	2	80297	ENSMUST00000011895.13	0
chr7	27657910	27659506	1597	*	Exon (ENSMUST00000036453.13/269881, exon 7 of 10)	7	27653915	27657346	3432	1	73032	ENSMUST00000008088.8	3995
chr7	27673334	27674405	1072	*	Promoter (<=1kb)	7	27664180	27674357	10178	2	269881	ENSMUST00000133551.1	0
chr7	27928991	27929390	400	*	Promoter (<=1kb)	7	27907392	27929430	22039	2	73430	ENSMUST00000098639.8	40
chr7	28267667	28268916	1250	*	Promoter (<=1kb)	7	28267881	28269272	1392	1	386655	ENSMUST00000059596.7	0
chr7	28294328	28295040	713	*	Promoter (<=1kb)	7	28293599	28294481	883	2	13389	ENSMUST00000138721.1	0
chr7	28370934	28372396	1463	*	Promoter (<=1kb)	7	28359604	28372233	12630	2	101497	ENSMUST00000094644.10	0
chr7	28377814	28378287	474	*	Promoter (1-2kb)	7	28376784	28380253	3470	2	22695	ENSMUST00000051241.6	1966
chr7	28452071	28452576	506	*	Promoter (<=1kb)	7	28452148	28462132	9985	1	80749	ENSMUST00000189877.6	0
chr7	28467147	28467829	683	*	3' UTR	7	28458658	28468242	9585	1	80749	ENSMUST00000108288.8	8489
chr7	28693332	28693665	334	*	Promoter (<=1kb)	7	28693144	28699335	6192	1	233040	ENSMUST00000108281.7	188
chr7	28716494	28716705	212	*	Promoter (<=1kb)	7	28716804	28738144	21341	1	50760	ENSMUST00000032818.12	-99
chr7	28716779	28717053	275	*	Promoter (<=1kb)	7	28716804	28738144	21341	1	50760	ENSMUST00000032818.12	0
chr7	28732333	28733385	1053	*	Promoter (<=1kb)	7	28732500	28737482	4983	1	50760	ENSMUST00000167118.1	0
chr7	28795694	28795890	197	*	Promoter (1-2kb)	7	28796938	28798954	2017	1	320435	ENSMUST00000207462.1	-1048
chr7	29000939	29001241	303	*	Promoter (<=1kb)	7	29001542	29003274	1733	1	26411	ENSMUST00000208784.1	-301
chr7	29001356	29001706	351	*	Promoter (<=1kb)	7	29001542	29003274	1733	1	26411	ENSMUST00000208784.1	0
chr7	29019543	29020153	611	*	Exon (ENSMUST00000214374.1/20190, exon 94 of 109)	7	29001542	29003274	1733	1	26411	ENSMUST00000208784.1	18001
chr7	29169249	29169519	271	*	Promoter (<=1kb)	7	29165923	29169841	3919	2	101809	ENSMUST00000130390.1	322
chr7	29169707	29171251	1545	*	Promoter (<=1kb)	7	29165923	29169841	3919	2	101809	ENSMUST00000130390.1	0
chr7	29231998	29232834	837	*	Promoter (<=1kb)	7	29221926	29232515	10590	2	52150	ENSMUST00000085818.5	0
chr7	29247823	29248111	289	*	Promoter (<=1kb)	7	29247572	29248338	767	2	72275	ENSMUST00000151339.1	227
chr7	29280943	29281124	182	*	Promoter (<=1kb)	7	29256341	29281910	25570	2	20733	ENSMUST00000108236.4	786
chr7	29281214	29282296	1083	*	Promoter (<=1kb)	7	29256323	29281912	25590	2	20733	ENSMUST00000207601.1	0
chr7	29289323	29289733	411	*	Promoter (<=1kb)	7	29289312	29293801	4490	1	68458	ENSMUST00000048187.5	11
chr7	29303927	29304763	837	*	Promoter (<=1kb)	7	29303951	29317264	13314	1	29861	ENSMUST00000108231.7	0
chr7	29307317	29308636	1320	*	Promoter (<=1kb)	7	29307924	29316896	8973	1	29861	ENSMUST00000108230.7	0
chr7	29308973	29309990	1018	*	Promoter (<=1kb)	7	29309513	29313135	3623	1	29861	ENSMUST00000137848.1	0
chr7	30143378	30144225	848	*	Distal Intergenic	7	30125615	30133545	7931	1	233060	ENSMUST00000156543.1	17763
chr7	30361508	30361826	319	*	Promoter (<=1kb)	7	30355489	30362772	7284	2	233067	ENSMUST00000046351.6	946
chr7	30362501	30362924	424	*	Promoter (<=1kb)	7	30355489	30362772	7284	2	233067	ENSMUST00000046351.6	0
chr7	30422147	30422426	280	*	Promoter (<=1kb)	7	30422406	30428745	6340	1	243910	ENSMUST00000108175.7	0
chr7	30422484	30423454	971	*	Promoter (<=1kb)	7	30423275	30428746	5472	1	243910	ENSMUST00000046177.8	0
chr7	30444824	30445784	961	*	Promoter (<=1kb)	7	30434982	30445535	10554	2	11803	ENSMUST00000006828.8	0
chr7	30665802	30665992	191	*	Promoter (<=1kb)	7	30653716	30664994	11279	2	71909	ENSMUST00000019697.8	-808
chr7	30716956	30717593	638	*	Promoter (<=1kb)	7	30717832	30720620	2789	1	11944	ENSMUST00000171014.1	-239
chr7	30717673	30717998	326	*	Promoter (<=1kb)	7	30717832	30720620	2789	1	11944	ENSMUST00000171014.1	0
chr7	30972491	30973420	930	*	Promoter (<=1kb)	7	30957779	30973322	15544	2	54135	ENSMUST00000205961.1	0
chr7	30973547	30973943	397	*	Promoter (<=1kb)	7	30973804	30989720	15917	1	76415	ENSMUST00000129773.1	0
chr7	31126506	31126875	370	*	Promoter (<=1kb)	7	31116524	31126844	10321	2	20266	ENSMUST00000211945.1	0
chr7	34132410	34133083	674	*	Promoter (<=1kb)	7	34110226	34132818	22593	2	101543	ENSMUST00000140911.3	0
chr7	34133128	34133549	422	*	Promoter (<=1kb)	7	34109543	34133268	23726	2	101543	ENSMUST00000038537.8	0
chr7	34653541	34654293	753	*	Promoter (<=1kb)	7	34649987	34654389	4403	2	233107	ENSMUST00000206501.1	96
chr7	34654536	34655695	1160	*	Promoter (<=1kb)	7	34639019	34655509	16491	2	233107	ENSMUST00000032709.2	0
chr7	34812470	34812640	171	*	Promoter (<=1kb)	7	34695122	34812672	117551	2	68947	ENSMUST00000205390.1	32
chr7	35117817	35119182	1366	*	Promoter (<=1kb)	7	35119303	35121928	2626	1	12606	ENSMUST00000042985.10	-121
chr7	35119343	35121683	2341	*	Promoter (<=1kb)	7	35119303	35121928	2626	1	12606	ENSMUST00000042985.10	40
chr7	35122018	35122186	169	*	Promoter (2-3kb)	7	35119303	35121928	2626	1	12606	ENSMUST00000042985.10	2715
chr7	35122251	35122634	384	*	Promoter (2-3kb)	7	35119303	35121928	2626	1	12606	ENSMUST00000042985.10	2948
chr7	35214632	35214889	258	*	Promoter (<=1kb)	7	35200879	35215292	14414	2	435965	ENSMUST00000118444.2	403
chr7	35215167	35215311	145	*	Promoter (<=1kb)	7	35200879	35215292	14414	2	435965	ENSMUST00000118444.2	0
chr7	35333335	35335436	2102	*	Promoter (<=1kb)	7	35334170	35392289	58120	1	52428	ENSMUST00000032705.12	0
chr7	35584284	35585608	1325	*	Promoter (<=1kb)	7	35578993	35585582	6590	2	243923	ENSMUST00000069912.5	0
chr7	35753815	35754204	390	*	Promoter (<=1kb)	7	35751319	35754355	3037	2	233115	ENSMUST00000124116.1	151
chr7	36696342	36697740	1399	*	Promoter (<=1kb)	7	36698118	36773553	75436	1	243931	ENSMUST00000021641.7	-378
chr7	36697910	36698122	213	*	Promoter (<=1kb)	7	36698118	36773553	75436	1	243931	ENSMUST00000021641.7	0
chr7	36698233	36698452	220	*	Promoter (<=1kb)	7	36698217	36702113	3897	1	243931	ENSMUST00000176413.1	16
chr7	38060987	38061227	241	*	Intron (ENSMUST00000205683.1/ENSMUST00000205683.1, intron 1 of 1)	7	37961364	38023551	62188	2	19777	ENSMUST00000206581.1	-37436
chr7	39544513	39545190	678	*	Exon (ENSMUST00000191753.2/ENSMUST00000191753.2, exon 1 of 1)	7	39517766	39540420	22655	1	70227	ENSMUST00000108015.3	26747
chr7	43464801	43465512	712	*	Promoter (<=1kb)	7	43464677	43465333	657	1	75690	ENSMUST00000205247.1	124
chr7	43562397	43562724	328	*	Promoter (<=1kb)	7	43562256	43575461	13206	1	210104	ENSMUST00000107972.7	141
chr7	44359841	44360753	913	*	3' UTR	7	44350762	44352057	1296	1	243961	ENSMUST00000127164.1	9079
chr7	44374904	44375065	162	*	Promoter (<=1kb)	7	44360043	44375030	14988	2	69349	ENSMUST00000107933.7	0
chr7	44384253	44384508	256	*	Promoter (<=1kb)	7	44384604	44386051	1448	1	20981	ENSMUST00000130707.7	-96
chr7	44384771	44384940	170	*	Promoter (<=1kb)	7	44384868	44399763	14896	1	20981	ENSMUST00000120262.1	0
chr7	44405406	44406167	762	*	Distal Intergenic	7	44362682	44385684	23003	2	69349	ENSMUST00000150034.1	-19722
chr7	44465230	44465503	274	*	Promoter (<=1kb)	7	44465391	44467758	2368	1	68352	ENSMUST00000035929.10	0
chr7	44473284	44473583	300	*	Promoter (<=1kb)	7	44473538	44486138	12601	1	71368	ENSMUST00000235440.1	0
chr7	44478542	44478689	148	*	Intron (ENSMUST00000235440.1/71368, intron 1 of 2)	7	44473538	44486138	12601	1	71368	ENSMUST00000235440.1	5004
chr7	44479437	44479974	538	*	Intron (ENSMUST00000235440.1/71368, intron 1 of 2)	7	44484517	44485413	897	1	71368	ENSMUST00000206342.1	-4543
chr7	44480018	44481083	1066	*	Intron (ENSMUST00000235440.1/71368, intron 1 of 2)	7	44484517	44485413	897	1	71368	ENSMUST00000206342.1	-3434
chr7	44481562	44481890	329	*	Promoter (2-3kb)	7	44484517	44485413	897	1	71368	ENSMUST00000206342.1	-2627
chr7	44482291	44482572	282	*	Promoter (1-2kb)	7	44484517	44485413	897	1	71368	ENSMUST00000206342.1	-1945
chr7	44527859	44528406	548	*	Promoter (2-3kb)	7	44527964	44531276	3313	2	272382	ENSMUST00000205506.1	2870
chr7	44589142	44589350	209	*	Promoter (1-2kb)	7	44590664	44601080	10417	1	16504	ENSMUST00000209177.1	-1314
chr7	44590913	44591617	705	*	Promoter (<=1kb)	7	44590886	44604754	13869	1	16504	ENSMUST00000107906.5	27
chr7	44745061	44745481	421	*	Promoter (<=1kb)	7	44731480	44744230	12751	2	243963	ENSMUST00000149011.8	-831
chr7	44746767	44747094	328	*	Promoter (<=1kb)	7	44731515	44748049	16535	2	243963	ENSMUST00000120074.7	955
chr7	44839639	44840051	413	*	Promoter (<=1kb)	7	44839198	44839768	571	1	14204	ENSMUST00000133279.1	441
chr7	44868480	44868770	291	*	Promoter (<=1kb)	7	44864968	44869057	4090	2	84113	ENSMUST00000209139.1	287
chr7	44951758	44952684	927	*	Promoter (1-2kb)	7	44954314	44958028	3715	1	22116	ENSMUST00000208475.1	-1630
chr7	44970482	44971033	552	*	Promoter (2-3kb)	7	44966863	44973077	6215	2	78070	ENSMUST00000211862.1	2044
chr7	45018075	45018649	575	*	Promoter (<=1kb)	7	45018083	45021368	3286	1	20130	ENSMUST00000210397.1	0
chr7	45162057	45162627	571	*	Promoter (1-2kb)	7	45163949	45176142	12194	1	72961	ENSMUST00000085374.6	-1322
chr7	45163753	45164244	492	*	Promoter (<=1kb)	7	45163949	45176142	12194	1	72961	ENSMUST00000085374.6	0
chr7	45181493	45182747	1255	*	Promoter (<=1kb)	7	45181182	45181838	657	1	114640	ENSMUST00000210086.1	311
chr7	45211241	45212334	1094	*	Promoter (<=1kb)	7	45207519	45212123	4605	2	50722	ENSMUST00000033057.8	0
chr7	45215829	45216493	665	*	Promoter (<=1kb)	7	45215848	45220701	4854	1	21677	ENSMUST00000211744.1	0
chr7	45277334	45277610	277	*	Promoter (<=1kb)	7	45277513	45288994	11482	1	76713	ENSMUST00000210861.1	0
chr7	45332984	45333886	903	*	Promoter (<=1kb)	7	45302632	45333768	31137	2	68667	ENSMUST00000211431.1	0
chr7	45339018	45341108	2091	*	Promoter (<=1kb)	7	45339281	45340762	1482	2	76787	ENSMUST00000210844.1	0
chr7	45361313	45362019	707	*	Promoter (<=1kb)	7	45339122	45361822	22701	2	76787	ENSMUST00000210479.1	0
chr7	45366451	45368341	1891	*	Promoter (<=1kb)	7	45339126	45366714	27589	2	76787	ENSMUST00000211067.1	0
chr7	45370007	45370912	906	*	Promoter (<=1kb)	7	45367891	45370583	2693	2	22342	ENSMUST00000003971.9	0
chr7	45413581	45413773	193	*	Promoter (<=1kb)	7	45413695	45417179	3485	1	78405	ENSMUST00000058879.7	0
chr7	45434966	45435555	590	*	Promoter (<=1kb)	7	45434877	45455847	20971	1	14936	ENSMUST00000211150.1	89
chr7	45538059	45538581	523	*	Exon (ENSMUST00000211227.1/69217, exon 8 of 16)	7	45530571	45554032	23462	1	69217	ENSMUST00000211155.1	7488
chr7	45628439	45629227	789	*	Promoter (<=1kb)	7	45627488	45639093	11606	1	69903	ENSMUST00000057927.9	951
chr7	45643124	45643899	776	*	Promoter (<=1kb)	7	45644384	45645009	626	1	74490	ENSMUST00000210169.1	-485
chr7	45705824	45706236	413	*	Promoter (<=1kb)	7	45705284	45710114	4831	1	13170	ENSMUST00000211357.1	540
chr7	45783526	45784191	666	*	Promoter (<=1kb)	7	45783738	45804144	20407	1	381983	ENSMUST00000209617.1	0
chr7	45796961	45798770	1810	*	Exon (ENSMUST00000209617.1/381983, exon 13 of 16)	7	45787748	45792586	4839	1	381983	ENSMUST00000211127.1	9213
chr7	45798817	45798964	148	*	Intron (ENSMUST00000209617.1/381983, intron 13 of 15)	7	45787748	45792586	4839	1	381983	ENSMUST00000211127.1	11069
chr7	45800602	45800912	311	*	Exon (ENSMUST00000209617.1/381983, exon 15 of 16)	7	45807932	45810888	2957	2	19158	ENSMUST00000223361.1	9976
chr7	45830747	45831507	761	*	Promoter (<=1kb)	7	45825223	45830944	5722	2	101612	ENSMUST00000131384.2	0
chr7	45865994	45866947	954	*	Promoter (<=1kb)	7	45831883	45867129	35247	2	14814	ENSMUST00000002848.9	182
chr7	45872410	45872622	213	*	Promoter (<=1kb)	7	45872772	45883732	10961	1	68137	ENSMUST00000002855.13	-150
